surrogate_key,emmi_cd,specialty_cd,active,create_dt,last_chng_dt
53815,13568,1,true,"2014-02-11 10:23:39.023","2014-02-11 10:23:39.023"
53816,13568,21,true,"2014-02-11 10:23:39.023","2014-02-11 10:23:39.023"
53817,13568,29,true,"2014-02-11 10:23:39.023","2014-02-11 10:23:39.023"
53818,13569,1,true,"2014-02-11 10:23:39.023","2014-02-11 10:23:39.023"
53819,13569,21,true,"2014-02-11 10:23:39.023","2014-02-11 10:23:39.023"
53820,13569,29,true,"2014-02-11 10:23:39.023","2014-02-11 10:23:39.023"
53821,13570,1,true,"2014-02-11 10:23:39.023","2014-02-11 10:23:39.023"
53822,13570,21,true,"2014-02-11 10:23:39.023","2014-02-11 10:23:39.023"
53823,13570,29,true,"2014-02-11 10:23:39.023","2014-02-11 10:23:39.023"
53824,13571,1,true,"2014-02-11 10:23:39.023","2014-02-11 10:23:39.023"
53825,13571,16,true,"2014-02-11 10:23:39.023","2014-02-11 10:23:39.023"
53826,13571,21,true,"2014-02-11 10:23:39.023","2014-02-11 10:23:39.023"
53827,13572,1,true,"2014-02-11 10:23:39.023","2014-02-11 10:23:39.023"
53828,13572,12,true,"2014-02-11 10:23:39.023","2014-02-11 10:23:39.023"
53829,13572,18,true,"2014-02-11 10:23:39.023","2014-02-11 10:23:39.023"
53830,13572,21,true,"2014-02-11 10:23:39.027","2014-02-11 10:23:39.027"
53831,13573,9,true,"2014-02-11 10:23:39.027","2014-02-11 10:23:39.027"
53832,13573,11,true,"2014-02-11 10:23:39.027","2014-02-11 10:23:39.027"
53833,13573,25,true,"2014-02-11 10:23:39.027","2014-02-11 10:23:39.027"
53834,13574,1,true,"2014-02-11 10:23:39.027","2014-02-11 10:23:39.027"
53835,13574,12,true,"2014-02-11 10:23:39.027","2014-02-11 10:23:39.027"
53836,13574,18,true,"2014-02-11 10:23:39.027","2014-02-11 10:23:39.027"
53837,13574,21,true,"2014-02-11 10:23:39.027","2014-02-11 10:23:39.027"
53838,13575,17,true,"2014-02-11 10:23:39.027","2014-02-11 10:23:39.027"
53839,13575,28,true,"2014-02-11 10:23:39.027","2014-02-11 10:23:39.027"
53840,13576,9,true,"2014-02-11 10:23:39.027","2014-02-11 10:23:39.027"
53841,13576,11,true,"2014-02-11 10:23:39.027","2014-02-11 10:23:39.027"
53842,13576,25,true,"2014-02-11 10:23:39.027","2014-02-11 10:23:39.027"
53843,13577,17,true,"2014-02-11 10:23:39.027","2014-02-11 10:23:39.027"
53844,13577,28,true,"2014-02-11 10:23:39.027","2014-02-11 10:23:39.027"
53845,13578,9,true,"2014-02-11 10:23:39.027","2014-02-11 10:23:39.027"
53846,13578,11,true,"2014-02-11 10:23:39.027","2014-02-11 10:23:39.027"
53847,13578,25,true,"2014-02-11 10:23:39.027","2014-02-11 10:23:39.027"
53848,13579,17,true,"2014-02-11 10:23:39.027","2014-02-11 10:23:39.027"
53849,13579,28,true,"2014-02-11 10:23:39.027","2014-02-11 10:23:39.027"
53850,13580,7,true,"2014-02-11 10:23:39.027","2014-02-11 10:23:39.027"
53851,13580,9,true,"2014-02-11 10:23:39.027","2014-02-11 10:23:39.027"
53852,13580,10,true,"2014-02-11 10:23:39.027","2014-02-11 10:23:39.027"
53853,13580,27,true,"2014-02-11 10:23:39.027","2014-02-11 10:23:39.027"
53854,13580,34,true,"2014-02-11 10:23:39.027","2014-02-11 10:23:39.027"
53855,13581,17,true,"2014-02-11 10:23:39.027","2014-02-11 10:23:39.027"
53856,13581,28,true,"2014-02-11 10:23:39.027","2014-02-11 10:23:39.027"
53857,13582,9,true,"2014-02-11 10:23:39.027","2014-02-11 10:23:39.027"
53858,13582,11,true,"2014-02-11 10:23:39.027","2014-02-11 10:23:39.027"
53859,13582,25,true,"2014-02-11 10:23:39.027","2014-02-11 10:23:39.027"
53860,13583,7,true,"2014-02-11 10:23:39.027","2014-02-11 10:23:39.027"
53861,13583,9,true,"2014-02-11 10:23:39.027","2014-02-11 10:23:39.027"
53862,13583,10,true,"2014-02-11 10:23:39.027","2014-02-11 10:23:39.027"
53863,13583,27,true,"2014-02-11 10:23:39.027","2014-02-11 10:23:39.027"
53864,13583,34,true,"2014-02-11 10:23:39.027","2014-02-11 10:23:39.027"
53865,13584,17,true,"2014-02-11 10:23:39.027","2014-02-11 10:23:39.027"
53866,13584,28,true,"2014-02-11 10:23:39.027","2014-02-11 10:23:39.027"
53867,13585,9,true,"2014-02-11 10:23:39.027","2014-02-11 10:23:39.027"
53868,13585,19,true,"2014-02-11 10:23:39.027","2014-02-11 10:23:39.027"
53869,13586,25,true,"2014-02-11 10:23:39.027","2014-02-11 10:23:39.027"
53870,13587,1,true,"2014-02-11 10:23:39.027","2014-02-11 10:23:39.027"
53871,13587,16,true,"2014-02-11 10:23:39.027","2014-02-11 10:23:39.027"
53872,13587,21,true,"2014-02-11 10:23:39.027","2014-02-11 10:23:39.027"
53873,13588,1,true,"2014-02-11 10:23:39.027","2014-02-11 10:23:39.027"
53874,13588,18,true,"2014-02-11 10:23:39.027","2014-02-11 10:23:39.027"
53875,13588,21,true,"2014-02-11 10:23:39.030","2014-02-11 10:23:39.030"
53876,13588,29,true,"2014-02-11 10:23:39.030","2014-02-11 10:23:39.030"
53877,13589,1,true,"2014-02-11 10:23:39.030","2014-02-11 10:23:39.030"
53878,13589,16,true,"2014-02-11 10:23:39.030","2014-02-11 10:23:39.030"
53879,13589,21,true,"2014-02-11 10:23:39.030","2014-02-11 10:23:39.030"
53880,13590,1,true,"2014-02-11 10:23:39.030","2014-02-11 10:23:39.030"
53881,13590,16,true,"2014-02-11 10:23:39.030","2014-02-11 10:23:39.030"
53882,13590,21,true,"2014-02-11 10:23:39.030","2014-02-11 10:23:39.030"
53883,13591,12,true,"2014-02-11 10:23:39.030","2014-02-11 10:23:39.030"
53884,13591,13,true,"2014-02-11 10:23:39.030","2014-02-11 10:23:39.030"
53885,13591,14,true,"2014-02-11 10:23:39.030","2014-02-11 10:23:39.030"
53886,13591,31,true,"2014-02-11 10:23:39.030","2014-02-11 10:23:39.030"
53887,13592,1,true,"2014-02-11 10:23:39.030","2014-02-11 10:23:39.030"
53888,13592,18,true,"2014-02-11 10:23:39.030","2014-02-11 10:23:39.030"
53889,13592,21,true,"2014-02-11 10:23:39.030","2014-02-11 10:23:39.030"
53890,13592,29,true,"2014-02-11 10:23:39.030","2014-02-11 10:23:39.030"
53891,13593,1,true,"2014-02-11 10:23:39.030","2014-02-11 10:23:39.030"
53892,13593,18,true,"2014-02-11 10:23:39.030","2014-02-11 10:23:39.030"
53893,13593,21,true,"2014-02-11 10:23:39.030","2014-02-11 10:23:39.030"
53894,13593,29,true,"2014-02-11 10:23:39.030","2014-02-11 10:23:39.030"
53895,13594,1,true,"2014-02-11 10:23:39.030","2014-02-11 10:23:39.030"
53896,13594,18,true,"2014-02-11 10:23:39.030","2014-02-11 10:23:39.030"
53897,13594,21,true,"2014-02-11 10:23:39.030","2014-02-11 10:23:39.030"
53898,13594,29,true,"2014-02-11 10:23:39.030","2014-02-11 10:23:39.030"
53899,13595,1,true,"2014-02-11 10:23:39.030","2014-02-11 10:23:39.030"
53900,13595,9,true,"2014-02-11 10:23:39.030","2014-02-11 10:23:39.030"
53901,13595,21,true,"2014-02-11 10:23:39.030","2014-02-11 10:23:39.030"
53902,13595,25,true,"2014-02-11 10:23:39.030","2014-02-11 10:23:39.030"
53903,13596,1,true,"2014-02-11 10:23:39.030","2014-02-11 10:23:39.030"
53904,13596,9,true,"2014-02-11 10:23:39.030","2014-02-11 10:23:39.030"
53905,13596,21,true,"2014-02-11 10:23:39.030","2014-02-11 10:23:39.030"
53906,13596,25,true,"2014-02-11 10:23:39.030","2014-02-11 10:23:39.030"
53907,13597,2,true,"2014-02-11 10:23:39.030","2014-02-11 10:23:39.030"
53908,13597,4,true,"2014-02-11 10:23:39.030","2014-02-11 10:23:39.030"
53909,13597,11,true,"2014-02-11 10:23:39.030","2014-02-11 10:23:39.030"
53910,13597,37,true,"2014-02-11 10:23:39.030","2014-02-11 10:23:39.030"
53911,13598,1,true,"2014-02-11 10:23:39.030","2014-02-11 10:23:39.030"
53912,13598,18,true,"2014-02-11 10:23:39.030","2014-02-11 10:23:39.030"
53913,13598,21,true,"2014-02-11 10:23:39.030","2014-02-11 10:23:39.030"
53914,13598,25,true,"2014-02-11 10:23:39.030","2014-02-11 10:23:39.030"
53915,13598,35,true,"2014-02-11 10:23:39.030","2014-02-11 10:23:39.030"
53916,13598,37,true,"2014-02-11 10:23:39.030","2014-02-11 10:23:39.030"
53917,13599,15,true,"2014-02-11 10:23:39.030","2014-02-11 10:23:39.030"
53918,13599,16,true,"2014-02-11 10:23:39.030","2014-02-11 10:23:39.030"
53919,13599,18,true,"2014-02-11 10:23:39.030","2014-02-11 10:23:39.030"
53920,13599,28,true,"2014-02-11 10:23:39.030","2014-02-11 10:23:39.030"
53921,13600,15,true,"2014-02-11 10:23:39.030","2014-02-11 10:23:39.030"
53922,13600,16,true,"2014-02-11 10:23:39.030","2014-02-11 10:23:39.030"
53923,13600,18,true,"2014-02-11 10:23:39.030","2014-02-11 10:23:39.030"
53924,13600,28,true,"2014-02-11 10:23:39.030","2014-02-11 10:23:39.030"
53925,13601,1,true,"2014-02-11 10:23:39.030","2014-02-11 10:23:39.030"
53926,13601,18,true,"2014-02-11 10:23:39.030","2014-02-11 10:23:39.030"
53927,13601,21,true,"2014-02-11 10:23:39.030","2014-02-11 10:23:39.030"
53928,13601,25,true,"2014-02-11 10:23:39.030","2014-02-11 10:23:39.030"
53929,13601,35,true,"2014-02-11 10:23:39.030","2014-02-11 10:23:39.030"
53930,13601,37,true,"2014-02-11 10:23:39.030","2014-02-11 10:23:39.030"
53931,13602,1,true,"2014-02-11 10:23:39.030","2014-02-11 10:23:39.030"
53932,13602,7,true,"2014-02-11 10:23:39.030","2014-02-11 10:23:39.030"
53933,13602,8,true,"2014-02-11 10:23:39.030","2014-02-11 10:23:39.030"
53934,13602,18,true,"2014-02-11 10:23:39.030","2014-02-11 10:23:39.030"
53935,13602,21,true,"2014-02-11 10:23:39.030","2014-02-11 10:23:39.030"
53936,13603,1,true,"2014-02-11 10:23:39.030","2014-02-11 10:23:39.030"
53937,13603,18,true,"2014-02-11 10:23:39.033","2014-02-11 10:23:39.033"
53938,13603,21,true,"2014-02-11 10:23:39.033","2014-02-11 10:23:39.033"
53939,13603,25,true,"2014-02-11 10:23:39.033","2014-02-11 10:23:39.033"
53940,13603,35,true,"2014-02-11 10:23:39.033","2014-02-11 10:23:39.033"
53941,13603,37,true,"2014-02-11 10:23:39.033","2014-02-11 10:23:39.033"
53942,13604,2,true,"2014-02-11 10:23:39.033","2014-02-11 10:23:39.033"
53943,13604,4,true,"2014-02-11 10:23:39.033","2014-02-11 10:23:39.033"
53944,13604,11,true,"2014-02-11 10:23:39.033","2014-02-11 10:23:39.033"
53945,13604,37,true,"2014-02-11 10:23:39.033","2014-02-11 10:23:39.033"
53946,13605,2,true,"2014-02-11 10:23:39.033","2014-02-11 10:23:39.033"
53947,13605,4,true,"2014-02-11 10:23:39.033","2014-02-11 10:23:39.033"
53948,13605,11,true,"2014-02-11 10:23:39.033","2014-02-11 10:23:39.033"
53949,13605,37,true,"2014-02-11 10:23:39.033","2014-02-11 10:23:39.033"
53950,13606,1,true,"2014-02-11 10:23:39.033","2014-02-11 10:23:39.033"
53951,13606,9,true,"2014-02-11 10:23:39.033","2014-02-11 10:23:39.033"
53952,13606,21,true,"2014-02-11 10:23:39.033","2014-02-11 10:23:39.033"
53953,13606,25,true,"2014-02-11 10:23:39.033","2014-02-11 10:23:39.033"
53954,13607,2,true,"2014-02-11 10:23:39.033","2014-02-11 10:23:39.033"
53955,13607,4,true,"2014-02-11 10:23:39.033","2014-02-11 10:23:39.033"
53956,13607,11,true,"2014-02-11 10:23:39.033","2014-02-11 10:23:39.033"
53957,13607,37,true,"2014-02-11 10:23:39.033","2014-02-11 10:23:39.033"
53958,13608,1,true,"2014-02-11 10:23:39.033","2014-02-11 10:23:39.033"
53959,13608,9,true,"2014-02-11 10:23:39.033","2014-02-11 10:23:39.033"
53960,13608,21,true,"2014-02-11 10:23:39.033","2014-02-11 10:23:39.033"
53961,13608,25,true,"2014-02-11 10:23:39.033","2014-02-11 10:23:39.033"
53962,13609,15,true,"2014-02-11 10:23:39.033","2014-02-11 10:23:39.033"
53963,13609,16,true,"2014-02-11 10:23:39.033","2014-02-11 10:23:39.033"
53964,13609,18,true,"2014-02-11 10:23:39.033","2014-02-11 10:23:39.033"
53965,13609,28,true,"2014-02-11 10:23:39.033","2014-02-11 10:23:39.033"
53966,13610,15,true,"2014-02-11 10:23:39.033","2014-02-11 10:23:39.033"
53967,13610,16,true,"2014-02-11 10:23:39.033","2014-02-11 10:23:39.033"
53968,13610,18,true,"2014-02-11 10:23:39.033","2014-02-11 10:23:39.033"
53969,13610,28,true,"2014-02-11 10:23:39.033","2014-02-11 10:23:39.033"
53970,13611,1,true,"2014-02-11 10:23:39.033","2014-02-11 10:23:39.033"
53971,13611,18,true,"2014-02-11 10:23:39.033","2014-02-11 10:23:39.033"
53972,13611,21,true,"2014-02-11 10:23:39.033","2014-02-11 10:23:39.033"
53973,13611,25,true,"2014-02-11 10:23:39.033","2014-02-11 10:23:39.033"
53974,13611,35,true,"2014-02-11 10:23:39.033","2014-02-11 10:23:39.033"
53975,13611,37,true,"2014-02-11 10:23:39.037","2014-02-11 10:23:39.037"
53976,13612,1,true,"2014-02-11 10:23:39.037","2014-02-11 10:23:39.037"
53977,13612,7,true,"2014-02-11 10:23:39.037","2014-02-11 10:23:39.037"
53978,13612,8,true,"2014-02-11 10:23:39.037","2014-02-11 10:23:39.037"
53979,13612,18,true,"2014-02-11 10:23:39.037","2014-02-11 10:23:39.037"
53980,13612,21,true,"2014-02-11 10:23:39.037","2014-02-11 10:23:39.037"
53981,13613,12,true,"2014-02-11 10:23:39.037","2014-02-11 10:23:39.037"
53982,13613,16,true,"2014-02-11 10:23:39.037","2014-02-11 10:23:39.037"
53983,13614,12,true,"2014-02-11 10:23:39.037","2014-02-11 10:23:39.037"
53984,13614,17,true,"2014-02-11 10:23:39.037","2014-02-11 10:23:39.037"
53985,13614,37,true,"2014-02-11 10:23:39.037","2014-02-11 10:23:39.037"
53986,13615,12,true,"2014-02-11 10:23:39.037","2014-02-11 10:23:39.037"
53987,13615,16,true,"2014-02-11 10:23:39.037","2014-02-11 10:23:39.037"
53988,13616,12,true,"2014-02-11 10:23:39.037","2014-02-11 10:23:39.037"
53989,13616,16,true,"2014-02-11 10:23:39.037","2014-02-11 10:23:39.037"
53990,13617,1,true,"2014-02-11 10:23:39.037","2014-02-11 10:23:39.037"
53991,13617,20,true,"2014-02-11 10:23:39.037","2014-02-11 10:23:39.037"
53992,13617,21,true,"2014-02-11 10:23:39.037","2014-02-11 10:23:39.037"
53993,13618,1,true,"2014-02-11 10:23:39.037","2014-02-11 10:23:39.037"
53994,13618,18,true,"2014-02-11 10:23:39.037","2014-02-11 10:23:39.037"
53995,13618,21,true,"2014-02-11 10:23:39.037","2014-02-11 10:23:39.037"
53996,13618,25,true,"2014-02-11 10:23:39.037","2014-02-11 10:23:39.037"
53997,13618,35,true,"2014-02-11 10:23:39.037","2014-02-11 10:23:39.037"
53998,13618,37,true,"2014-02-11 10:23:39.037","2014-02-11 10:23:39.037"
53999,13619,1,true,"2014-02-11 10:23:39.037","2014-02-11 10:23:39.037"
54000,13619,18,true,"2014-02-11 10:23:39.037","2014-02-11 10:23:39.037"
54001,13619,21,true,"2014-02-11 10:23:39.037","2014-02-11 10:23:39.037"
54002,13619,25,true,"2014-02-11 10:23:39.037","2014-02-11 10:23:39.037"
54003,13619,35,true,"2014-02-11 10:23:39.037","2014-02-11 10:23:39.037"
54004,13619,37,true,"2014-02-11 10:23:39.037","2014-02-11 10:23:39.037"
54005,13620,1,true,"2014-02-11 10:23:39.037","2014-02-11 10:23:39.037"
54006,13620,18,true,"2014-02-11 10:23:39.037","2014-02-11 10:23:39.037"
54007,13620,21,true,"2014-02-11 10:23:39.037","2014-02-11 10:23:39.037"
54008,13620,25,true,"2014-02-11 10:23:39.037","2014-02-11 10:23:39.037"
54009,13620,35,true,"2014-02-11 10:23:39.037","2014-02-11 10:23:39.037"
54010,13620,37,true,"2014-02-11 10:23:39.037","2014-02-11 10:23:39.037"
54011,13621,7,true,"2014-02-11 10:23:39.037","2014-02-11 10:23:39.037"
54012,13622,1,true,"2014-02-11 10:23:39.037","2014-02-11 10:23:39.037"
54013,13622,18,true,"2014-02-11 10:23:39.037","2014-02-11 10:23:39.037"
54014,13622,21,true,"2014-02-11 10:23:39.037","2014-02-11 10:23:39.037"
54015,13622,25,true,"2014-02-11 10:23:39.037","2014-02-11 10:23:39.037"
54016,13622,35,true,"2014-02-11 10:23:39.037","2014-02-11 10:23:39.037"
54017,13622,37,true,"2014-02-11 10:23:39.040","2014-02-11 10:23:39.040"
54018,13623,1,true,"2014-02-11 10:23:39.040","2014-02-11 10:23:39.040"
54019,13623,9,true,"2014-02-11 10:23:39.040","2014-02-11 10:23:39.040"
54020,13623,12,true,"2014-02-11 10:23:39.040","2014-02-11 10:23:39.040"
54021,13623,21,true,"2014-02-11 10:23:39.040","2014-02-11 10:23:39.040"
54022,13623,25,true,"2014-02-11 10:23:39.040","2014-02-11 10:23:39.040"
54023,13624,7,true,"2014-02-11 10:23:39.040","2014-02-11 10:23:39.040"
54024,13625,1,true,"2014-02-11 10:23:39.040","2014-02-11 10:23:39.040"
54025,13625,9,true,"2014-02-11 10:23:39.040","2014-02-11 10:23:39.040"
54026,13625,12,true,"2014-02-11 10:23:39.040","2014-02-11 10:23:39.040"
54027,13625,21,true,"2014-02-11 10:23:39.040","2014-02-11 10:23:39.040"
54028,13625,25,true,"2014-02-11 10:23:39.040","2014-02-11 10:23:39.040"
54029,13626,12,true,"2014-02-11 10:23:39.040","2014-02-11 10:23:39.040"
54030,13626,16,true,"2014-02-11 10:23:39.040","2014-02-11 10:23:39.040"
54031,13627,1,true,"2014-02-11 10:23:39.040","2014-02-11 10:23:39.040"
54032,13627,5,true,"2014-02-11 10:23:39.040","2014-02-11 10:23:39.040"
54033,13627,21,true,"2014-02-11 10:23:39.040","2014-02-11 10:23:39.040"
54034,13627,23,true,"2014-02-11 10:23:39.040","2014-02-11 10:23:39.040"
54035,13628,18,true,"2014-02-11 10:23:39.040","2014-02-11 10:23:39.040"
54036,13628,27,true,"2014-02-11 10:23:39.040","2014-02-11 10:23:39.040"
54037,13628,37,true,"2014-02-11 10:23:39.040","2014-02-11 10:23:39.040"
54038,13629,1,true,"2014-02-11 10:23:39.040","2014-02-11 10:23:39.040"
54039,13629,3,true,"2014-02-11 10:23:39.040","2014-02-11 10:23:39.040"
54040,13629,16,true,"2014-02-11 10:23:39.040","2014-02-11 10:23:39.040"
54041,13629,18,true,"2014-02-11 10:23:39.040","2014-02-11 10:23:39.040"
54042,13629,21,true,"2014-02-11 10:23:39.040","2014-02-11 10:23:39.040"
54043,13629,34,true,"2014-02-11 10:23:39.040","2014-02-11 10:23:39.040"
54044,13630,11,true,"2014-02-11 10:23:39.060","2014-02-11 10:23:39.060"
54045,13630,16,true,"2014-02-11 10:23:39.060","2014-02-11 10:23:39.060"
54046,13631,1,true,"2014-02-11 10:23:39.060","2014-02-11 10:23:39.060"
54047,13631,7,true,"2014-02-11 10:23:39.060","2014-02-11 10:23:39.060"
54048,13631,8,true,"2014-02-11 10:23:39.060","2014-02-11 10:23:39.060"
54049,13631,18,true,"2014-02-11 10:23:39.060","2014-02-11 10:23:39.060"
54050,13631,21,true,"2014-02-11 10:23:39.060","2014-02-11 10:23:39.060"
54051,13632,18,true,"2014-02-11 10:23:39.060","2014-02-11 10:23:39.060"
54052,13632,27,true,"2014-02-11 10:23:39.060","2014-02-11 10:23:39.060"
54053,13632,37,true,"2014-02-11 10:23:39.060","2014-02-11 10:23:39.060"
54054,13633,18,true,"2014-02-11 10:23:39.060","2014-02-11 10:23:39.060"
54055,13633,27,true,"2014-02-11 10:23:39.060","2014-02-11 10:23:39.060"
54056,13633,37,true,"2014-02-11 10:23:39.060","2014-02-11 10:23:39.060"
54057,13634,1,true,"2014-02-11 10:23:39.060","2014-02-11 10:23:39.060"
54058,13634,7,true,"2014-02-11 10:23:39.060","2014-02-11 10:23:39.060"
54059,13634,8,true,"2014-02-11 10:23:39.060","2014-02-11 10:23:39.060"
54060,13634,18,true,"2014-02-11 10:23:39.060","2014-02-11 10:23:39.060"
54061,13634,21,true,"2014-02-11 10:23:39.060","2014-02-11 10:23:39.060"
54062,13635,18,true,"2014-02-11 10:23:39.060","2014-02-11 10:23:39.060"
54063,13635,27,true,"2014-02-11 10:23:39.060","2014-02-11 10:23:39.060"
54064,13635,37,true,"2014-02-11 10:23:39.060","2014-02-11 10:23:39.060"
54065,13636,1,true,"2014-02-11 10:23:39.060","2014-02-11 10:23:39.060"
54066,13636,7,true,"2014-02-11 10:23:39.060","2014-02-11 10:23:39.060"
54067,13636,8,true,"2014-02-11 10:23:39.063","2014-02-11 10:23:39.063"
54068,13636,18,true,"2014-02-11 10:23:39.063","2014-02-11 10:23:39.063"
54069,13636,21,true,"2014-02-11 10:23:39.063","2014-02-11 10:23:39.063"
54070,13637,11,true,"2014-02-11 10:23:39.063","2014-02-11 10:23:39.063"
54071,13637,16,true,"2014-02-11 10:23:39.063","2014-02-11 10:23:39.063"
54072,13638,11,true,"2014-02-11 10:23:39.063","2014-02-11 10:23:39.063"
54073,13638,16,true,"2014-02-11 10:23:39.063","2014-02-11 10:23:39.063"
54074,13639,11,true,"2014-02-11 10:23:39.063","2014-02-11 10:23:39.063"
54075,13639,16,true,"2014-02-11 10:23:39.063","2014-02-11 10:23:39.063"
54076,13640,1,true,"2014-02-11 10:23:39.063","2014-02-11 10:23:39.063"
54077,13640,7,true,"2014-02-11 10:23:39.063","2014-02-11 10:23:39.063"
54078,13640,8,true,"2014-02-11 10:23:39.063","2014-02-11 10:23:39.063"
54079,13640,18,true,"2014-02-11 10:23:39.063","2014-02-11 10:23:39.063"
54080,13640,21,true,"2014-02-11 10:23:39.063","2014-02-11 10:23:39.063"
54081,13641,1,true,"2014-02-11 10:23:39.063","2014-02-11 10:23:39.063"
54082,13641,5,true,"2014-02-11 10:23:39.063","2014-02-11 10:23:39.063"
54083,13641,21,true,"2014-02-11 10:23:39.063","2014-02-11 10:23:39.063"
54084,13641,23,true,"2014-02-11 10:23:39.063","2014-02-11 10:23:39.063"
54085,13642,1,true,"2014-02-11 10:23:39.063","2014-02-11 10:23:39.063"
54086,13642,5,true,"2014-02-11 10:23:39.063","2014-02-11 10:23:39.063"
54087,13642,21,true,"2014-02-11 10:23:39.063","2014-02-11 10:23:39.063"
54088,13642,23,true,"2014-02-11 10:23:39.063","2014-02-11 10:23:39.063"
54089,13643,13,true,"2014-02-11 10:23:39.063","2014-02-11 10:23:39.063"
54090,13643,33,true,"2014-02-11 10:23:39.063","2014-02-11 10:23:39.063"
54091,13644,1,true,"2014-02-11 10:23:39.063","2014-02-11 10:23:39.063"
54092,13644,21,true,"2014-02-11 10:23:39.063","2014-02-11 10:23:39.063"
54093,13644,29,true,"2014-02-11 10:23:39.063","2014-02-11 10:23:39.063"
54094,13644,39,true,"2014-02-11 10:23:39.063","2014-02-11 10:23:39.063"
54095,13645,13,true,"2014-02-11 10:23:39.063","2014-02-11 10:23:39.063"
54096,13645,33,true,"2014-02-11 10:23:39.063","2014-02-11 10:23:39.063"
54097,13646,1,true,"2014-02-11 10:23:39.063","2014-02-11 10:23:39.063"
54098,13646,18,true,"2014-02-11 10:23:39.063","2014-02-11 10:23:39.063"
54099,13646,21,true,"2014-02-11 10:23:39.063","2014-02-11 10:23:39.063"
54100,13646,29,true,"2014-02-11 10:23:39.063","2014-02-11 10:23:39.063"
54101,13647,1,true,"2014-02-11 10:23:39.063","2014-02-11 10:23:39.063"
54102,13647,12,true,"2014-02-11 10:23:39.067","2014-02-11 10:23:39.067"
54103,13647,19,true,"2014-02-11 10:23:39.067","2014-02-11 10:23:39.067"
54104,13647,21,true,"2014-02-11 10:23:39.067","2014-02-11 10:23:39.067"
54105,13648,1,true,"2014-02-11 10:23:39.067","2014-02-11 10:23:39.067"
54106,13648,18,true,"2014-02-11 10:23:39.067","2014-02-11 10:23:39.067"
54107,13648,21,true,"2014-02-11 10:23:39.067","2014-02-11 10:23:39.067"
54108,13648,29,true,"2014-02-11 10:23:39.067","2014-02-11 10:23:39.067"
54109,13649,20,true,"2014-02-11 10:23:39.067","2014-02-11 10:23:39.067"
54110,13649,37,true,"2014-02-11 10:23:39.067","2014-02-11 10:23:39.067"
54111,13650,20,true,"2014-02-11 10:23:39.067","2014-02-11 10:23:39.067"
54112,13650,37,true,"2014-02-11 10:23:39.067","2014-02-11 10:23:39.067"
54113,13651,1,true,"2014-02-11 10:23:39.067","2014-02-11 10:23:39.067"
54114,13651,18,true,"2014-02-11 10:23:39.067","2014-02-11 10:23:39.067"
54115,13651,21,true,"2014-02-11 10:23:39.067","2014-02-11 10:23:39.067"
54116,13651,29,true,"2014-02-11 10:23:39.067","2014-02-11 10:23:39.067"
54117,13652,1,true,"2014-02-11 10:23:39.067","2014-02-11 10:23:39.067"
54118,13652,15,true,"2014-02-11 10:23:39.067","2014-02-11 10:23:39.067"
54119,13652,18,true,"2014-02-11 10:23:39.067","2014-02-11 10:23:39.067"
54120,13652,21,true,"2014-02-11 10:23:39.067","2014-02-11 10:23:39.067"
54121,13652,29,true,"2014-02-11 10:23:39.067","2014-02-11 10:23:39.067"
54122,13653,1,true,"2014-02-11 10:23:39.067","2014-02-11 10:23:39.067"
54123,13653,15,true,"2014-02-11 10:23:39.067","2014-02-11 10:23:39.067"
54124,13653,18,true,"2014-02-11 10:23:39.067","2014-02-11 10:23:39.067"
54125,13653,21,true,"2014-02-11 10:23:39.067","2014-02-11 10:23:39.067"
54126,13653,29,true,"2014-02-11 10:23:39.067","2014-02-11 10:23:39.067"
54127,13654,13,true,"2014-02-11 10:23:39.067","2014-02-11 10:23:39.067"
54128,13654,33,true,"2014-02-11 10:23:39.067","2014-02-11 10:23:39.067"
54129,13655,1,true,"2014-02-11 10:23:39.067","2014-02-11 10:23:39.067"
54130,13655,15,true,"2014-02-11 10:23:39.067","2014-02-11 10:23:39.067"
54131,13655,18,true,"2014-02-11 10:23:39.067","2014-02-11 10:23:39.067"
54132,13655,21,true,"2014-02-11 10:23:39.067","2014-02-11 10:23:39.067"
54133,13655,29,true,"2014-02-11 10:23:39.067","2014-02-11 10:23:39.067"
54134,13656,20,true,"2014-02-11 10:23:39.067","2014-02-11 10:23:39.067"
54135,13656,37,true,"2014-02-11 10:23:39.067","2014-02-11 10:23:39.067"
54136,13657,1,true,"2014-02-11 10:23:39.067","2014-02-11 10:23:39.067"
54137,13657,15,true,"2014-02-11 10:23:39.067","2014-02-11 10:23:39.067"
54138,13657,18,true,"2014-02-11 10:23:39.067","2014-02-11 10:23:39.067"
54139,13657,21,true,"2014-02-11 10:23:39.067","2014-02-11 10:23:39.067"
54140,13657,29,true,"2014-02-11 10:23:39.067","2014-02-11 10:23:39.067"
54141,13658,1,true,"2014-02-11 10:23:39.067","2014-02-11 10:23:39.067"
54142,13658,12,true,"2014-02-11 10:23:39.067","2014-02-11 10:23:39.067"
54143,13658,21,true,"2014-02-11 10:23:39.067","2014-02-11 10:23:39.067"
54144,13658,25,true,"2014-02-11 10:23:39.067","2014-02-11 10:23:39.067"
54145,13658,31,true,"2014-02-11 10:23:39.067","2014-02-11 10:23:39.067"
54146,13659,11,true,"2014-02-11 10:23:39.067","2014-02-11 10:23:39.067"
